SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_0,InternetService_DSL,InternetService_Fiber optic,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Female,gender_Male,Churn
0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,60,1,0,1,1,0,1,0,0,1,61.35,3766.2,0,1,0,0,0,1,0,0,0,1,0,1,0
1,1,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,6,1,0,0,0,0,0,0,0,0,19.7,129.55,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,0,1,0,1,0,0,0,0,1,0,1,0,1
0,1,1,11,1,0,1,0,0,0,0,0,0,51.0,581.7,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,0,7,1,0,1,0,0,0,0,0,1,51.0,354.05,0,1,0,1,0,0,0,0,0,1,0,1,1
0,1,1,10,1,0,0,0,0,0,1,1,1,88.85,929.45,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,34,1,0,0,0,0,0,0,0,0,20.05,679.0,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,0,1,0,0,0,1,0,0,0,1,1,0,0
0,1,0,64,1,1,0,1,0,1,0,1,1,70.15,4480.7,0,1,0,0,1,0,0,0,0,1,0,1,0
0,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,0,1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,1,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,10,1,0,0,0,0,0,0,0,1,19.95,219.5,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,53,1,1,1,1,1,0,1,0,0,98.6,5311.85,0,0,1,0,1,0,0,0,0,1,1,0,0
0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,33,1,0,0,1,1,0,0,0,1,79.0,2576.8,0,0,1,1,0,0,0,1,0,0,0,1,0
1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,29,1,1,0,0,0,0,0,0,1,74.2,1993.25,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,1,24,1,1,1,0,0,1,1,1,0,81.0,1923.85,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,0,1,0,1,0,0,0,1,0,0,0,1,1
1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,0,0,1,1,0,0,0,0,0,1,1,0,1
0,1,1,72,1,1,1,0,1,1,1,1,1,84.2,5986.55,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,0,52,1,0,1,1,1,1,1,1,1,106.3,5487.0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,33,1,0,0,0,1,1,1,1,1,73.9,2405.05,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,55,1,1,0,0,1,0,0,0,1,77.75,4458.15,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,69,1,1,0,0,0,1,1,1,1,99.35,6856.45,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,1,50.75,50.75,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,0,45,1,1,0,1,1,1,1,0,1,98.7,4525.8,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,1,0,1,0,0,1,0,0,0,0,1,0
0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,1,0,0,0,0,1,1,0,0,0,1,0,0
1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,8,1,0,1,0,0,0,1,0,0,84.95,668.4,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,1,49,0,0,0,1,0,0,1,1,1,51.8,2541.25,0,1,0,0,1,0,1,0,0,0,0,1,1
1,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,0,1,0,1,0,0,0,0,1,0,1,0,1
1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,1,60,1,0,1,1,1,0,0,0,0,60.5,3694.45,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,17,0,0,0,0,0,0,0,0,0,25.1,382.8,0,1,0,1,0,0,0,1,0,0,0,1,0
1,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,0,0,1,1,0,0,1,0,0,0,0,1,1
0,1,1,35,1,0,0,0,0,0,0,0,0,20.05,746.75,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,44,1,1,0,1,0,0,0,1,0,88.4,3912.9,0,0,1,0,1,0,0,0,0,1,0,1,1
0,1,1,12,0,0,0,0,0,1,0,0,0,30.25,368.85,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,0,70,1,1,0,0,0,0,0,0,0,25.15,1940.85,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,0,1,0,1,0,0,0,0,0,1,1,0,1
0,0,0,18,1,0,0,1,1,0,1,1,0,101.3,1794.65,0,0,1,1,0,0,0,1,0,0,0,1,0
0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,9,1,1,0,1,0,0,0,0,1,55.3,501.2,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,67,1,0,1,1,0,1,1,0,1,92.45,6140.85,0,0,1,0,0,1,1,0,0,0,1,0,0
0,0,0,1,1,0,1,0,0,0,0,0,1,48.45,48.45,0,1,0,1,0,0,1,0,0,0,1,0,0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,1,0,0,0,0,1,0,0,0,1,1,0,0
0,0,0,4,1,1,0,0,0,0,0,0,0,51.75,201.1,0,1,0,1,0,0,0,1,0,0,0,1,1
1,1,1,71,1,0,1,1,1,0,0,0,1,86.7,6179.35,0,0,1,0,1,0,1,0,0,0,0,1,0
0,1,1,30,1,1,1,1,0,0,1,0,1,94.4,2838.7,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,1,1,0,1,0,1,0,0,0,0,55.7,55.7,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,0,55,1,1,1,0,1,0,0,0,1,84.25,4589.85,0,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,0,0,1,1,0,0,0,0,0,1,1,0,1
0,1,0,7,1,0,0,0,0,0,0,0,1,69.2,477.55,0,0,1,1,0,0,1,0,0,0,1,0,0
0,1,1,45,1,0,1,0,0,1,0,0,0,54.65,2553.7,0,1,0,0,0,1,1,0,0,0,0,1,0
0,1,1,54,1,1,0,0,0,0,0,0,1,24.75,1342.15,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,1,51,1,1,0,0,0,0,0,0,1,23.95,1216.35,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,0,72,1,1,0,1,1,0,1,1,0,105.0,7578.05,0,0,1,0,1,0,0,1,0,0,1,0,0
0,1,0,44,1,0,1,1,0,1,0,0,1,59.85,2603.95,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.05,42.7,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,66,1,1,0,0,1,0,1,0,1,92.15,6056.9,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,1,68,0,0,1,1,0,0,1,0,0,44.8,2983.65,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,0,31,1,0,0,0,0,0,0,0,0,20.9,689.35,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,21,1,1,0,0,0,0,1,1,1,95.4,2025.1,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,1,21,1,1,1,0,0,0,0,0,0,80.35,1747.2,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,1,55,1,1,1,0,1,1,1,1,1,85.1,4657.95,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,0,9,0,0,0,0,0,0,1,0,1,34.7,296.1,0,1,0,1,0,0,0,1,0,0,0,1,1
1,1,0,71,1,1,1,1,1,1,1,1,1,115.05,8016.6,0,0,1,0,0,1,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,1,81.1,81.1,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,22,1,0,0,0,0,0,0,0,0,19.95,433.5,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,1,1,1,0,0,0,0,0,0,0,0,20.55,20.55,1,0,0,1,0,0,0,0,0,1,1,0,1
0,0,0,61,1,1,0,0,1,1,1,1,1,106.6,6428.4,0,0,1,0,0,1,0,0,1,0,1,0,1
0,1,0,67,1,1,0,1,1,1,1,1,0,86.15,5883.85,0,1,0,0,0,1,1,0,0,0,1,0,0
1,0,0,14,1,0,1,1,0,0,0,0,0,78.85,1043.8,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,59,1,1,1,1,1,1,1,0,1,106.75,6252.9,0,0,1,1,0,0,0,0,1,0,0,1,1
1,1,0,21,1,0,0,0,1,0,1,0,0,86.55,1857.25,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,0,4,0,0,1,1,0,1,0,0,0,42.4,146.4,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,0,3,1,0,0,0,0,0,1,1,1,89.45,240.45,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,0,70,1,1,0,0,0,0,0,0,0,24.25,1724.15,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,3,1,0,0,1,0,1,1,1,1,97.9,315.3,0,0,1,1,0,0,0,0,1,0,1,0,1
1,0,0,21,1,0,0,0,0,0,0,0,0,20.5,429.55,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,20,1,0,0,0,0,0,0,0,1,19.6,356.15,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,22,1,0,0,0,0,0,0,0,0,20.25,488.25,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,1,55.7,55.7,0,1,0,1,0,0,0,0,0,1,0,1,1
0,0,0,63,1,0,0,0,0,0,0,0,1,20.6,1298.7,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,1,70,1,0,0,0,0,0,0,0,0,19.8,1378.75,1,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,13,1,0,0,1,1,0,0,0,1,79.8,973.45,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,5,1,0,0,0,0,0,1,0,0,80.2,384.25,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,116.4,8543.25,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,0,13,0,0,0,1,0,0,0,0,1,31.65,389.95,0,1,0,1,0,0,0,0,1,0,1,0,0
0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,0,0,1,1,0,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.65,20.65,1,0,0,1,0,0,0,0,1,0,0,1,0
1,1,0,56,1,1,0,0,0,1,0,0,1,76.85,4275.75,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0,4,1,0,0,0,0,0,0,0,0,20.15,84.5,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,35,1,1,1,0,0,0,0,0,0,55.25,1924.1,0,1,0,0,0,1,0,0,0,1,0,1,0
0,1,0,18,0,0,0,0,1,0,1,0,1,39.05,669.85,0,1,0,1,0,0,0,0,1,0,1,0,1
0,1,0,72,1,1,0,1,1,0,1,1,0,82.15,5784.3,0,1,0,0,0,1,1,0,0,0,0,1,0
1,0,0,49,1,1,1,1,1,1,0,1,0,103.0,5166.2,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,44,1,1,1,1,1,1,0,0,1,95.1,4060.55,0,0,1,1,0,0,0,1,0,0,1,0,0
1,1,0,3,1,0,0,0,0,1,1,0,1,83.9,267.4,0,0,1,1,0,0,0,0,0,1,1,0,1
0,1,1,37,1,1,0,1,1,0,0,1,1,95.15,3532.85,0,0,1,1,0,0,0,0,1,0,1,0,0
0,1,0,61,1,1,0,1,1,0,1,1,1,79.8,4914.8,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,0,70,1,1,1,0,1,1,0,1,1,74.8,5315.8,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,41,1,0,0,0,0,0,0,0,0,20.45,775.6,1,0,0,1,0,0,0,0,1,0,1,0,0
0,1,1,70,1,1,1,1,1,1,0,1,0,78.35,5445.95,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,1,0,1,53.55,53.55,0,1,0,1,0,0,0,0,0,1,1,0,1
0,0,0,51,1,0,0,0,0,0,0,0,0,19.1,1007.8,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,1,42,1,0,0,0,0,0,0,0,0,20.0,833.55,1,0,0,0,0,1,0,0,0,1,1,0,0
0,1,1,70,1,1,1,1,1,1,0,0,0,93.9,6579.05,0,0,1,0,0,1,1,0,0,0,1,0,1
0,0,0,48,1,0,0,0,0,0,0,0,0,19.95,1004.5,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,68,1,1,1,1,1,1,1,1,1,113.15,7856.0,0,0,1,0,0,1,0,0,1,0,0,1,1
0,0,0,48,1,1,0,0,0,0,0,0,0,24.0,1183.05,1,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,26,1,0,0,1,0,0,0,1,0,84.95,2169.75,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,0,11,1,1,0,1,0,0,0,0,1,80.5,896.9,0,0,1,1,0,0,1,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,0,0,0,1,19.3,19.3,1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,27,1,0,0,0,0,0,0,0,0,19.15,501.35,1,0,0,0,1,0,0,0,0,1,1,0,0
1,0,0,46,1,0,0,1,1,0,1,0,1,91.3,4126.35,0,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,0,0,0,1,49.65,49.65,0,1,0,1,0,0,0,0,0,1,0,1,1
0,0,0,46,1,0,0,0,1,1,0,0,0,54.35,2460.15,0,1,0,0,0,1,0,1,0,0,1,0,1
0,1,1,25,1,0,0,0,0,0,0,0,1,19.15,477.6,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,4,1,0,0,0,0,0,1,1,1,88.45,370.65,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,0,13,1,0,0,0,0,0,0,0,0,19.75,265.75,1,0,0,0,0,1,0,0,0,1,0,1,0
0,1,0,31,1,0,1,1,1,1,0,1,1,75.5,2424.45,0,1,0,0,1,0,0,1,0,0,0,1,0
0,1,1,23,1,1,0,0,0,0,1,0,1,83.75,1849.95,0,0,1,1,0,0,0,0,1,0,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,61.05,1,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,65,1,1,0,0,0,0,0,0,0,26.5,1698.55,1,0,0,0,0,1,1,0,0,0,1,0,0
1,0,0,22,1,1,0,0,0,1,1,0,1,90.5,1910.6,0,0,1,1,0,0,1,0,0,0,0,1,1
0,1,1,55,1,0,0,0,0,0,0,0,0,19.15,998.1,1,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,9,1,0,0,1,1,1,1,0,1,94.85,890.6,0,0,1,1,0,0,0,0,0,1,0,1,1
0,1,1,7,1,0,0,0,0,0,0,0,1,69.95,529.5,0,0,1,1,0,0,1,0,0,0,0,1,1
0,1,1,35,0,0,0,0,0,1,1,0,0,40.9,1383.6,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,6,1,0,1,0,1,1,1,1,1,80.25,493.4,0,1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,1,48.6,48.6,0,1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,17,1,0,0,0,0,0,0,0,1,70.8,1207.0,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,1,10,1,0,0,0,1,0,1,0,0,60.2,563.5,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,1,15,1,0,0,0,1,1,0,0,0,55.2,864.55,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,0,40,0,0,1,1,0,0,1,1,1,55.8,2109.35,0,1,0,1,0,0,0,0,1,0,1,0,1
0,1,1,13,1,0,1,0,0,1,0,0,0,54.15,701.05,0,1,0,0,1,0,1,0,0,0,1,0,0
0,1,0,29,1,1,0,1,0,0,0,0,1,80.15,2265.25,0,0,1,1,0,0,1,0,0,0,0,1,1
0,0,0,3,1,1,0,0,0,0,0,0,1,75.5,220.6,0,0,1,1,0,0,0,0,1,0,1,0,1
1,1,0,58,1,1,0,0,0,1,1,1,1,100.4,5749.8,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0,0,45,1,0,1,1,0,1,0,0,1,62.55,2796.45,0,1,0,0,1,0,0,1,0,0,1,0,0
0,1,1,72,1,1,1,1,1,1,0,0,1,70.45,5165.7,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1,1,68,1,1,1,1,0,0,0,0,1,85.5,5696.6,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0,0,1,0,0,1,0,0,0,0,1,1
0,1,1,38,1,0,1,1,0,0,0,0,0,54.5,2076.05,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,2,1,0,0,0,0,0,0,0,0,20.75,44.2,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,1,0,0,1,0,0,0,0,0,1,0,1,0
1,1,0,20,1,0,0,0,0,0,1,1,1,91.0,1859.5,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,72,1,1,0,1,1,0,1,1,1,104.8,7470.1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,1,0,3,1,1,0,0,0,0,0,0,1,74.75,229.5,0,0,1,1,0,0,0,1,0,0,1,0,1
0,0,0,23,1,1,0,0,1,1,1,1,1,104.05,2470.1,0,0,1,1,0,0,0,0,0,1,0,1,1
0,0,0,40,1,0,0,0,0,1,0,0,1,51.1,2092.9,0,1,0,1,0,0,0,0,1,0,0,1,0
1,1,0,62,1,1,0,1,0,0,0,1,1,89.8,5629.55,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,1,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,11,1,0,1,0,1,0,0,1,0,64.05,733.95,0,1,0,1,0,0,1,0,0,0,1,0,0
1,1,0,7,1,1,0,0,0,0,0,0,1,74.85,485.25,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,13,1,1,1,1,0,0,1,0,1,96.65,1244.5,0,0,1,1,0,0,0,0,1,0,1,0,1
1,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,1,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,39,1,1,0,1,1,0,1,1,1,103.45,3994.45,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,0,3,0,0,0,0,0,0,0,0,0,25.0,78.25,0,1,0,1,0,0,0,0,0,1,0,1,0
0,0,0,58,1,0,0,0,0,0,0,0,0,20.3,1131.5,1,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,6,1,1,0,0,0,0,0,0,0,26.35,184.05,1,0,0,1,0,0,0,0,0,1,0,1,0
0,1,1,1,1,0,0,0,0,0,0,0,1,19.9,19.9,1,0,0,1,0,0,0,0,1,0,1,0,1
0,1,0,22,1,0,0,1,1,0,0,0,1,54.7,1178.75,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,0,14,0,0,0,0,0,0,1,1,0,46.35,667.7,0,1,0,1,0,0,0,0,1,0,0,1,1
0,1,1,64,1,1,0,0,1,0,0,1,0,90.25,5629.15,0,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.95,19.95,1,0,0,1,0,0,0,0,1,0,0,1,1
0,0,0,6,1,0,0,0,0,0,0,0,0,20.65,109.3,1,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,1,1,0,0,0,0,0,0,1,0,79.6,79.6,0,0,1,1,0,0,0,0,1,0,0,1,1
0,0,1,39,1,1,0,0,0,0,0,0,0,25.45,958.45,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,20,1,0,0,0,0,0,0,0,0,19.5,403.15,1,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,1,1,0,0,0,0,1,0,0,1,75.9,75.9,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,1,1,0,0,0,1,0,0,0,0,76.2,76.2,0,0,1,1,0,0,0,0,1,0,0,1,1
0,1,0,64,1,1,1,0,0,0,1,0,1,66.15,4392.5,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1,0,0,0,0,0,0,0,0,19.25,19.25,1,0,0,1,0,0,0,0,0,1,0,1,1
0,1,0,46,1,0,0,1,0,0,1,1,1,69.1,3168.0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1,1,28,0,0,0,1,0,0,0,1,1,39.1,1096.6,0,1,0,0,1,0,0,0,1,0,1,0,0
0,1,0,33,1,0,0,0,0,0,0,0,0,20.05,669.45,1,0,0,1,0,0,0,0,0,1,1,0,0
0,1,1,39,1,0,1,1,1,0,0,0,0,59.8,2343.85,0,1,0,0,1,0,0,0,1,0,0,1,0
0,1,0,42,1,1,0,0,1,1,0,0,1,84.3,3588.4,0,0,1,1,0,0,0,0,1,0,1,0,1
0,0,0,1,1,0,0,1,0,0,0,0,1,48.6,48.6,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,0,7,1,0,0,0,0,0,1,0,1,79.0,522.95,0,0,1,1,0,0,0,0,1,0,1,0,1
1,1,0,70,1,0,1,1,1,0,1,1,0,105.35,7511.9,0,0,1,0,0,1,0,1,0,0,0,1,0
0,0,0,65,1,1,0,0,0,0,0,0,1,25.1,1725.0,1,0,0,0,0,1,1,0,0,0,0,1,0
0,0,0,1,1,0,1,0,0,0,0,0,0,49.75,49.75,0,1,0,1,0,0,0,0,1,0,0,1,0
0,1,0,18,1,1,0,0,0,0,1,1,1,94.75,1691.9,0,0,1,1,0,0,0,0,1,0,0,1,0
0,1,0,24,1,1,0,0,0,0,1,1,1,93.0,2248.05,0,0,1,1,0,0,0,0,1,0,0,1,0
0,0,0,63,1,1,1,0,1,1,0,1,1,71.9,4479.2,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,1,44,1,1,0,1,0,0,1,1,1,77.55,3471.1,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,4,1,0,0,0,0,0,0,0,1,19.85,63.0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,0,0,1,1,0,0,0,0,1,0,1,0,1
0,1,1,37,1,1,0,0,0,0,1,1,1,95.25,3314.15,0,0,1,1,0,0,0,0,1,0,1,0,0
1,0,0,10,1,0,0,0,1,0,0,1,1,84.6,865.55,0,0,1,1,0,0,0,1,0,0,1,0,1
0,0,0,34,0,0,0,0,0,0,0,0,1,25.05,852.7,0,1,0,1,0,0,1,0,0,0,0,1,0
0,1,0,35,0,0,1,0,1,0,1,1,0,53.15,1930.9,0,1,0,0,1,0,0,1,0,0,0,1,0
0,1,0,4,1,0,0,0,0,0,0,0,0,20.15,91.4,1,0,0,1,0,0,0,0,1,0,1,0,0
1,1,0,39,1,1,0,0,0,1,1,1,1,101.25,3949.15,0,0,1,1,0,0,0,0,1,0,1,0,0
1,1,0,43,1,0,0,1,1,0,1,1,1,100.55,4304.0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,1,1,17,1,1,0,0,0,0,0,0,0,24.1,409.9,1,0,0,1,0,0,0,0,0,1,1,0,1
0,1,0,61,1,1,0,0,0,0,0,0,0,25.3,1554.9,1,0,0,0,0,1,1,0,0,0,1,0,0
0,1,0,49,1,1,1,1,1,0,0,1,0,71.8,3472.05,0,1,0,0,1,0,0,0,1,0,1,0,0
0,0,0,4,1,0,0,0,0,0,0,0,0,19.7,117.8,1,0,0,0,1,0,0,0,0,1,0,1,0
0,1,1,64,0,0,0,1,1,1,0,1,0,49.85,3210.35,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,0,3,1,0,0,0,0,0,0,0,1,69.6,207.4,0,0,1,1,0,0,0,0,0,1,0,1,0
0,1,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1,0,0,1,0,0,0,0,1,0,0,1,0
0,1,0,40,1,0,0,1,1,0,0,0,0,80.8,3132.75,0,0,1,0,1,0,0,0,1,0,0,1,0
0,0,1,1,1,0,1,1,0,1,0,0,1,60.0,60.0,0,1,0,1,0,0,0,0,1,0,1,0,1
